normalized	headword	source	sourceUrl
PIŞTÎBERA	piştîbera	kuwiktionary	https://ku.wiktionary.org/wiki/piştîbera
PIŞTÎBERAN	piştîberan	kuwiktionary	https://ku.wiktionary.org/wiki/piştîberan
PIŞTÎBEREK	piştîberek	kuwiktionary	https://ku.wiktionary.org/wiki/piştîberek
PIŞTÎBEREKE	piştîbereke	kuwiktionary	https://ku.wiktionary.org/wiki/piştîbereke
PIŞTÎBEREKÊ	piştîberekê	kuwiktionary	https://ku.wiktionary.org/wiki/piştîberekê
PIŞTÎBERIN	piştîberin	kuwiktionary	https://ku.wiktionary.org/wiki/piştîberin
PIŞTÎBERINAN	piştîberinan	kuwiktionary	https://ku.wiktionary.org/wiki/piştîberinan
PIŞTÎBERÊ	piştîberê	kuwiktionary	https://ku.wiktionary.org/wiki/piştîberê
PIŞTÎBERÊN	piştîberên	kuwiktionary	https://ku.wiktionary.org/wiki/piştîberên
PIŞTÎHILGIR	piştîhilgir	kuwiktionary	https://ku.wiktionary.org/wiki/piştîhilgir
PIŞTÎHILGIRA	piştîhilgira	kuwiktionary	https://ku.wiktionary.org/wiki/piştîhilgira
PIŞTÎHILGIRAN	piştîhilgiran	kuwiktionary	https://ku.wiktionary.org/wiki/piştîhilgiran
PIŞTÎHILGIREK	piştîhilgirek	kuwiktionary	https://ku.wiktionary.org/wiki/piştîhilgirek
PIŞTÎHILGIREKE	piştîhilgireke	kuwiktionary	https://ku.wiktionary.org/wiki/piştîhilgireke
PIŞTÎHILGIREKÊ	piştîhilgirekê	kuwiktionary	https://ku.wiktionary.org/wiki/piştîhilgirekê
PIŞTÎHILGIRIN	piştîhilgirin	kuwiktionary	https://ku.wiktionary.org/wiki/piştîhilgirin
PIŞTÎHILGIRINAN	piştîhilgirinan	kuwiktionary	https://ku.wiktionary.org/wiki/piştîhilgirinan
PIŞTÎHILGIRÊ	piştîhilgirê	kuwiktionary	https://ku.wiktionary.org/wiki/piştîhilgirê
PIŞTÎHILGIRÊN	piştîhilgirên	kuwiktionary	https://ku.wiktionary.org/wiki/piştîhilgirên
PIŞTÎKIRÎ	piştîkirî	kuwiktionary	https://ku.wiktionary.org/wiki/piştîkirî
PIŞTÎNK	piştînk	kuwiktionary	https://ku.wiktionary.org/wiki/piştînk
PIŞTÎRAKER	piştîraker	kuwiktionary	https://ku.wiktionary.org/wiki/piştîraker
PIŞTÎRAKERA	piştîrakera	kuwiktionary	https://ku.wiktionary.org/wiki/piştîrakera
PIŞTÎRAKERAN	piştîrakeran	kuwiktionary	https://ku.wiktionary.org/wiki/piştîrakeran
PIŞTÎRAKEREK	piştîrakerek	kuwiktionary	https://ku.wiktionary.org/wiki/piştîrakerek
PIŞTÎRAKEREKE	piştîrakereke	kuwiktionary	https://ku.wiktionary.org/wiki/piştîrakereke
PIŞTÎRAKEREKÊ	piştîrakerekê	kuwiktionary	https://ku.wiktionary.org/wiki/piştîrakerekê
PIŞTÎRAKERIN	piştîrakerin	kuwiktionary	https://ku.wiktionary.org/wiki/piştîrakerin
PIŞTÎRAKERINAN	piştîrakerinan	kuwiktionary	https://ku.wiktionary.org/wiki/piştîrakerinan
PIŞTÎRAKERÊ	piştîrakerê	kuwiktionary	https://ku.wiktionary.org/wiki/piştîrakerê
PIŞTÎRAKERÊN	piştîrakerên	kuwiktionary	https://ku.wiktionary.org/wiki/piştîrakerên
PIŞTÛPIŞTBIRIN	piştûpiştbirin	kuwiktionary	https://ku.wiktionary.org/wiki/piştûpiştbirin
PIŞTÛPIŞTBIRINA	piştûpiştbirina	kuwiktionary	https://ku.wiktionary.org/wiki/piştûpiştbirina
PIŞTÛPIŞTBIRINAN	piştûpiştbirinan	kuwiktionary	https://ku.wiktionary.org/wiki/piştûpiştbirinan
PIŞTÛPIŞTBIRINEK	piştûpiştbirinek	kuwiktionary	https://ku.wiktionary.org/wiki/piştûpiştbirinek
PIŞTÛPIŞTBIRINEKE	piştûpiştbirineke	kuwiktionary	https://ku.wiktionary.org/wiki/piştûpiştbirineke
PIŞTÛPIŞTBIRINEKÊ	piştûpiştbirinekê	kuwiktionary	https://ku.wiktionary.org/wiki/piştûpiştbirinekê
PIŞTÛPIŞTBIRININ	piştûpiştbirinin	kuwiktionary	https://ku.wiktionary.org/wiki/piştûpiştbirinin
PIŞTÛPIŞTBIRININAN	piştûpiştbirininan	kuwiktionary	https://ku.wiktionary.org/wiki/piştûpiştbirininan
PIŞTÛPIŞTBIRINÊ	piştûpiştbirinê	kuwiktionary	https://ku.wiktionary.org/wiki/piştûpiştbirinê
PIŞTÛPIŞTBIRINÊN	piştûpiştbirinên	kuwiktionary	https://ku.wiktionary.org/wiki/piştûpiştbirinên
PIŞÊ	pişê	kuwiktionary	https://ku.wiktionary.org/wiki/pişê
PIŞÎKÊ	pişîkê	kuwiktionary	https://ku.wiktionary.org/wiki/pişîkê
PIŞÛKIRÎ	pişûkirî	kuwiktionary	https://ku.wiktionary.org/wiki/pişûkirî
PJ	pj	kuwiktionary	https://ku.wiktionary.org/wiki/pj
PJAK	PJAK	kuwiktionary	https://ku.wiktionary.org/wiki/PJAK
PKE	PKE	kuwiktionary	https://ku.wiktionary.org/wiki/PKE
PKKYÎ	PKKyî	kuwiktionary	https://ku.wiktionary.org/wiki/PKKyî
PLAJYA	plajya	kuwiktionary	https://ku.wiktionary.org/wiki/plajya
PLAN B	plan B	kuwiktionary	https://ku.wiktionary.org/wiki/plan_B
PLAN GERANDIN	plan gerandin	kuwiktionary	https://ku.wiktionary.org/wiki/plan_gerandin
PLANA B	plana B	kuwiktionary	https://ku.wiktionary.org/wiki/plana_B
PLANBAZ	planbaz	kuwiktionary	https://ku.wiktionary.org/wiki/planbaz
PLANBAZA	planbaza	kuwiktionary	https://ku.wiktionary.org/wiki/planbaza
PLANBAZEK	planbazek	kuwiktionary	https://ku.wiktionary.org/wiki/planbazek
PLANBAZEKÊ	planbazekê	kuwiktionary	https://ku.wiktionary.org/wiki/planbazekê
PLANBAZIN	planbazin	kuwiktionary	https://ku.wiktionary.org/wiki/planbazin
PLANBAZÊ	planbazê	kuwiktionary	https://ku.wiktionary.org/wiki/planbazê
PLANBAZÎ	planbazî	kuwiktionary	https://ku.wiktionary.org/wiki/planbazî
PLANDANER	plandaner	kuwiktionary	https://ku.wiktionary.org/wiki/plandaner
PLANER	planer	kuwiktionary	https://ku.wiktionary.org/wiki/planer
PLANETNASÎ	planetnasî	kuwiktionary	https://ku.wiktionary.org/wiki/planetnasî
PLANETOLOJÎ	planetolojî	kuwiktionary	https://ku.wiktionary.org/wiki/planetolojî
PLANGERKÎ	plangerkî	kuwiktionary	https://ku.wiktionary.org/wiki/plangerkî
PLANKARÎ	plankarî	kuwiktionary	https://ku.wiktionary.org/wiki/plankarî
PLANKER	planker	kuwiktionary	https://ku.wiktionary.org/wiki/planker
PLANKERA	plankera	kuwiktionary	https://ku.wiktionary.org/wiki/plankera
PLANKERAN	plankeran	kuwiktionary	https://ku.wiktionary.org/wiki/plankeran
PLANKEREK	plankerek	kuwiktionary	https://ku.wiktionary.org/wiki/plankerek
PLANKEREKE	plankereke	kuwiktionary	https://ku.wiktionary.org/wiki/plankereke
PLANKEREKÊ	plankerekê	kuwiktionary	https://ku.wiktionary.org/wiki/plankerekê
PLANKEREKÎ	plankerekî	kuwiktionary	https://ku.wiktionary.org/wiki/plankerekî
PLANKERIN	plankerin	kuwiktionary	https://ku.wiktionary.org/wiki/plankerin
PLANKERINAN	plankerinan	kuwiktionary	https://ku.wiktionary.org/wiki/plankerinan
PLANKERINE	plankerine	kuwiktionary	https://ku.wiktionary.org/wiki/plankerine
PLANKERINO	plankerino	kuwiktionary	https://ku.wiktionary.org/wiki/plankerino
PLANKERO	plankero	kuwiktionary	https://ku.wiktionary.org/wiki/plankero
PLANKERÊ	plankerê	kuwiktionary	https://ku.wiktionary.org/wiki/plankerê
PLANKERÊN	plankerên	kuwiktionary	https://ku.wiktionary.org/wiki/plankerên
PLANKERÎ	plankerî	kuwiktionary	https://ku.wiktionary.org/wiki/plankerî
PLANOR	planor	kuwiktionary	https://ku.wiktionary.org/wiki/planor
PLANORA	planora	kuwiktionary	https://ku.wiktionary.org/wiki/planora
PLANORAN	planoran	kuwiktionary	https://ku.wiktionary.org/wiki/planoran
PLANOREK	planorek	kuwiktionary	https://ku.wiktionary.org/wiki/planorek
PLANOREKE	planoreke	kuwiktionary	https://ku.wiktionary.org/wiki/planoreke
PLANOREKÊ	planorekê	kuwiktionary	https://ku.wiktionary.org/wiki/planorekê
PLANORIN	planorin	kuwiktionary	https://ku.wiktionary.org/wiki/planorin
PLANORINAN	planorinan	kuwiktionary	https://ku.wiktionary.org/wiki/planorinan
PLANORINE	planorine	kuwiktionary	https://ku.wiktionary.org/wiki/planorine
PLANORÊ	planorê	kuwiktionary	https://ku.wiktionary.org/wiki/planorê
PLANORÊN	planorên	kuwiktionary	https://ku.wiktionary.org/wiki/planorên
PLANÇÊKIRIN	plançêkirin	kuwiktionary	https://ku.wiktionary.org/wiki/plançêkirin
PLANÇÊKIRINA	plançêkirina	kuwiktionary	https://ku.wiktionary.org/wiki/plançêkirina
PLANÇÊKIRINEK	plançêkirinek	kuwiktionary	https://ku.wiktionary.org/wiki/plançêkirinek
PLANÇÊKIRINEKE	plançêkirineke	kuwiktionary	https://ku.wiktionary.org/wiki/plançêkirineke
PLANÇÊKIRINEKÊ	plançêkirinekê	kuwiktionary	https://ku.wiktionary.org/wiki/plançêkirinekê
PLANÇÊKIRININ	plançêkirinin	kuwiktionary	https://ku.wiktionary.org/wiki/plançêkirinin
PLANÇÊKIRININAN	plançêkirininan	kuwiktionary	https://ku.wiktionary.org/wiki/plançêkirininan
PLANÇÊKIRINÊ	plançêkirinê	kuwiktionary	https://ku.wiktionary.org/wiki/plançêkirinê
PLAQA	plaqa	kuwiktionary	https://ku.wiktionary.org/wiki/plaqa
PLAYOFF	playoff	kuwiktionary	https://ku.wiktionary.org/wiki/playoff
PLAYOFFA	playoffa	kuwiktionary	https://ku.wiktionary.org/wiki/playoffa
PLAYOFFAN	playoffan	kuwiktionary	https://ku.wiktionary.org/wiki/playoffan
PLAYOFFEK	playoffek	kuwiktionary	https://ku.wiktionary.org/wiki/playoffek
PLAYOFFEKE	playoffeke	kuwiktionary	https://ku.wiktionary.org/wiki/playoffeke
PLAYOFFEKÊ	playoffekê	kuwiktionary	https://ku.wiktionary.org/wiki/playoffekê
PLAYOFFIN	playoffin	kuwiktionary	https://ku.wiktionary.org/wiki/playoffin
PLAYOFFINAN	playoffinan	kuwiktionary	https://ku.wiktionary.org/wiki/playoffinan
PLAYOFFINE	playoffine	kuwiktionary	https://ku.wiktionary.org/wiki/playoffine
PLAYOFFÊ	playoffê	kuwiktionary	https://ku.wiktionary.org/wiki/playoffê
PLAYOFFÊN	playoffên	kuwiktionary	https://ku.wiktionary.org/wiki/playoffên
PLENÛM	plenûm	kuwiktionary	https://ku.wiktionary.org/wiki/plenûm
PLENÛMA	plenûma	kuwiktionary	https://ku.wiktionary.org/wiki/plenûma
PLENÛMAN	plenûman	kuwiktionary	https://ku.wiktionary.org/wiki/plenûman
PLENÛMEK	plenûmek	kuwiktionary	https://ku.wiktionary.org/wiki/plenûmek
PLENÛMEKE	plenûmeke	kuwiktionary	https://ku.wiktionary.org/wiki/plenûmeke
PLENÛMEKÊ	plenûmekê	kuwiktionary	https://ku.wiktionary.org/wiki/plenûmekê
PLENÛMIN	plenûmin	kuwiktionary	https://ku.wiktionary.org/wiki/plenûmin
PLENÛMINAN	plenûminan	kuwiktionary	https://ku.wiktionary.org/wiki/plenûminan
PLENÛMINE	plenûmine	kuwiktionary	https://ku.wiktionary.org/wiki/plenûmine
PLENÛMÊ	plenûmê	kuwiktionary	https://ku.wiktionary.org/wiki/plenûmê
PLENÛMÊN	plenûmên	kuwiktionary	https://ku.wiktionary.org/wiki/plenûmên
PLÛS	plûs	kuwiktionary	https://ku.wiktionary.org/wiki/plûs
PLÛTOKRATÎK	plûtokratîk	kuwiktionary	https://ku.wiktionary.org/wiki/plûtokratîk
PLÛTOKRATÎKA	plûtokratîka	kuwiktionary	https://ku.wiktionary.org/wiki/plûtokratîka
PLÛTOKRATÎKEK	plûtokratîkek	kuwiktionary	https://ku.wiktionary.org/wiki/plûtokratîkek
PLÛTOKRATÎKEKE	plûtokratîkeke	kuwiktionary	https://ku.wiktionary.org/wiki/plûtokratîkeke
PLÛTOKRATÎKEKÊ	plûtokratîkekê	kuwiktionary	https://ku.wiktionary.org/wiki/plûtokratîkekê
PLÛTOKRATÎKIN	plûtokratîkin	kuwiktionary	https://ku.wiktionary.org/wiki/plûtokratîkin
PLÛTOKRATÎKINAN	plûtokratîkinan	kuwiktionary	https://ku.wiktionary.org/wiki/plûtokratîkinan
PLÛTOKRATÎKÊ	plûtokratîkê	kuwiktionary	https://ku.wiktionary.org/wiki/plûtokratîkê
POEZÎ	poezî	kuwiktionary	https://ku.wiktionary.org/wiki/poezî
POKANDIN	pokandin	kuwiktionary	https://ku.wiktionary.org/wiki/pokandin
POKERVANÎ	pokervanî	kuwiktionary	https://ku.wiktionary.org/wiki/pokervanî
POLA JI POLA NAGRE	pola ji pola nagre	kuwiktionary	https://ku.wiktionary.org/wiki/pola_ji_pola_nagre
POLAKIRÎ	polakirî	kuwiktionary	https://ku.wiktionary.org/wiki/polakirî
POLAYÎ	polayî	kuwiktionary	https://ku.wiktionary.org/wiki/polayî
POLONÎZM	polonîzm	kuwiktionary	https://ku.wiktionary.org/wiki/polonîzm
POLYO	polyo	kuwiktionary	https://ku.wiktionary.org/wiki/polyo
POLÎPOŞMAN	polîpoşman	kuwiktionary	https://ku.wiktionary.org/wiki/polîpoşman
POLÎPOŞMANTIRÎN	polîpoşmantirîn	kuwiktionary	https://ku.wiktionary.org/wiki/polîpoşmantirîn
POLÎPOŞMANÎ	polîpoşmanî	kuwiktionary	https://ku.wiktionary.org/wiki/polîpoşmanî
POLÎSÊ LEŞKERÎ	polîsê leşkerî	kuwiktionary	https://ku.wiktionary.org/wiki/polîsê_leşkerî
POLÎT-	polît-	kuwiktionary	https://ku.wiktionary.org/wiki/polît-
POLÎTOLOG	polîtolog	kuwiktionary	https://ku.wiktionary.org/wiki/polîtolog
POLÎTOLOJÎ	polîtolojî	wiktionary+kuwiktionary	https://ku.wiktionary.org/wiki/polîtolojî
POLÎTÎ	polîtî	kuwiktionary	https://ku.wiktionary.org/wiki/polîtî
POLÎTÎKAKIRÎ	polîtîkakirî	kuwiktionary	https://ku.wiktionary.org/wiki/polîtîkakirî
POLÎTÎKAVANANE	polîtîkavanane	kuwiktionary	https://ku.wiktionary.org/wiki/polîtîkavanane
POLÎTÎKAVANÎ	polîtîkavanî	kuwiktionary	https://ku.wiktionary.org/wiki/polîtîkavanî
POLÎTÎKAZANANE	polîtîkazanane	kuwiktionary	https://ku.wiktionary.org/wiki/polîtîkazanane
POLÎTÎKER	polîtîker	kuwiktionary	https://ku.wiktionary.org/wiki/polîtîker
POLÎTÎKERANE	polîtîkerane	kuwiktionary	https://ku.wiktionary.org/wiki/polîtîkerane
POLÎTÎKERÎ	polîtîkerî	kuwiktionary	https://ku.wiktionary.org/wiki/polîtîkerî
POLÎTÎSYEN	polîtîsyen	kuwiktionary	https://ku.wiktionary.org/wiki/polîtîsyen
POLÎTÎSYENÎ	polîtîsyenî	kuwiktionary	https://ku.wiktionary.org/wiki/polîtîsyenî
PONPEYÎ	ponpeyî	wiktionary+kuwiktionary	https://ku.wiktionary.org/wiki/ponpeyî
POPBÊJ	popbêj	kuwiktionary	https://ku.wiktionary.org/wiki/popbêj
POPBÊJANE	popbêjane	kuwiktionary	https://ku.wiktionary.org/wiki/popbêjane
POPBÊJÎ	popbêjî	kuwiktionary	https://ku.wiktionary.org/wiki/popbêjî
POPVAN	popvan	kuwiktionary	https://ku.wiktionary.org/wiki/popvan
POPVANA	popvana	kuwiktionary	https://ku.wiktionary.org/wiki/popvana
POPVANAN	popvanan	kuwiktionary	https://ku.wiktionary.org/wiki/popvanan
POPVANEK	popvanek	kuwiktionary	https://ku.wiktionary.org/wiki/popvanek
POPVANEKE	popvaneke	kuwiktionary	https://ku.wiktionary.org/wiki/popvaneke
POPVANEKÊ	popvanekê	kuwiktionary	https://ku.wiktionary.org/wiki/popvanekê
POPVANIN	popvanin	kuwiktionary	https://ku.wiktionary.org/wiki/popvanin
POPVANINAN	popvaninan	kuwiktionary	https://ku.wiktionary.org/wiki/popvaninan
POPVANÊ	popvanê	kuwiktionary	https://ku.wiktionary.org/wiki/popvanê
POPVANÊN	popvanên	kuwiktionary	https://ku.wiktionary.org/wiki/popvanên
POPVANÎ	popvanî	kuwiktionary	https://ku.wiktionary.org/wiki/popvanî
POPÛLERKIRÎ	popûlerkirî	kuwiktionary	https://ku.wiktionary.org/wiki/popûlerkirî
POPÛLÎST	popûlîst	kuwiktionary	https://ku.wiktionary.org/wiki/popûlîst
POPÛLÎSTA	popûlîsta	kuwiktionary	https://ku.wiktionary.org/wiki/popûlîsta
POPÛLÎSTAN	popûlîstan	kuwiktionary	https://ku.wiktionary.org/wiki/popûlîstan
POPÛLÎSTEK	popûlîstek	kuwiktionary	https://ku.wiktionary.org/wiki/popûlîstek
POPÛLÎSTEKE	popûlîsteke	kuwiktionary	https://ku.wiktionary.org/wiki/popûlîsteke
POPÛLÎSTEKÊ	popûlîstekê	kuwiktionary	https://ku.wiktionary.org/wiki/popûlîstekê
POPÛLÎSTEKÎ	popûlîstekî	kuwiktionary	https://ku.wiktionary.org/wiki/popûlîstekî
POPÛLÎSTIN	popûlîstin	kuwiktionary	https://ku.wiktionary.org/wiki/popûlîstin
POPÛLÎSTINAN	popûlîstinan	kuwiktionary	https://ku.wiktionary.org/wiki/popûlîstinan
POPÛLÎSTINE	popûlîstine	kuwiktionary	https://ku.wiktionary.org/wiki/popûlîstine
POPÛLÎSTINO	popûlîstino	kuwiktionary	https://ku.wiktionary.org/wiki/popûlîstino
POPÛLÎSTO	popûlîsto	kuwiktionary	https://ku.wiktionary.org/wiki/popûlîsto
POPÛLÎSTÊ	popûlîstê	kuwiktionary	https://ku.wiktionary.org/wiki/popûlîstê
POPÛLÎSTÊN	popûlîstên	kuwiktionary	https://ku.wiktionary.org/wiki/popûlîstên
POPÛLÎSTÎ	popûlîstî	kuwiktionary	https://ku.wiktionary.org/wiki/popûlîstî
POR KURÊ	por kurê	kuwiktionary	https://ku.wiktionary.org/wiki/por_kurê
PORA TE BIWEŞE ÎNŞALLAH	pora te biweşe înşallah	kuwiktionary	https://ku.wiktionary.org/wiki/pora_te_biweşe_înşallah
PORA TE KUR BE	pora te kur be	kuwiktionary	https://ku.wiktionary.org/wiki/pora_te_kur_be
PORANG	porang	kuwiktionary	https://ku.wiktionary.org/wiki/porang
PORGERÎNEK	porgerînek	kuwiktionary	https://ku.wiktionary.org/wiki/porgerînek
PORGIRTÎ	porgirtî	kuwiktionary	https://ku.wiktionary.org/wiki/porgirtî
PORGUSTIK	porgustik	kuwiktionary	https://ku.wiktionary.org/wiki/porgustik
PORHINC KETE QUNC	porhinc kete qunc	kuwiktionary	https://ku.wiktionary.org/wiki/porhinc_kete_qunc
PORJÊKERÎ	porjêkerî	kuwiktionary	https://ku.wiktionary.org/wiki/porjêkerî
PORKUR	porkur	kuwiktionary	https://ku.wiktionary.org/wiki/porkur
PORKURÊ	porkurê	kuwiktionary	https://ku.wiktionary.org/wiki/porkurê
PORLEFÎNK	porlefînk	kuwiktionary	https://ku.wiktionary.org/wiki/porlefînk
PORN	porn	kuwiktionary	https://ku.wiktionary.org/wiki/porn
PORRKURRKEREKE	porrkurrkereke	kuwiktionary	https://ku.wiktionary.org/wiki/porrkurrkereke
PORRKURRKEREKÊ	porrkurrkerekê	kuwiktionary	https://ku.wiktionary.org/wiki/porrkurrkerekê
PORRKURRKERIN	porrkurrkerin	kuwiktionary	https://ku.wiktionary.org/wiki/porrkurrkerin
PORRKURRKERINAN	porrkurrkerinan	kuwiktionary	https://ku.wiktionary.org/wiki/porrkurrkerinan
PORRKURRKERÊ	porrkurrkerê	kuwiktionary	https://ku.wiktionary.org/wiki/porrkurrkerê
PORRTIRAŞEKE	porrtiraşeke	kuwiktionary	https://ku.wiktionary.org/wiki/porrtiraşeke
PORRTIRAŞEKÊ	porrtiraşekê	kuwiktionary	https://ku.wiktionary.org/wiki/porrtiraşekê
PORRTIRAŞIN	porrtiraşin	kuwiktionary	https://ku.wiktionary.org/wiki/porrtiraşin
PORRTIRAŞINAN	porrtiraşinan	kuwiktionary	https://ku.wiktionary.org/wiki/porrtiraşinan
PORRTIRAŞÊ	porrtiraşê	kuwiktionary	https://ku.wiktionary.org/wiki/porrtiraşê
PORSELENKAR	porselenkar	kuwiktionary	https://ku.wiktionary.org/wiki/porselenkar
PORSELENKARA	porselenkara	kuwiktionary	https://ku.wiktionary.org/wiki/porselenkara
PORSELENKARAN	porselenkaran	kuwiktionary	https://ku.wiktionary.org/wiki/porselenkaran
PORSELENKAREK	porselenkarek	kuwiktionary	https://ku.wiktionary.org/wiki/porselenkarek
PORSELENKAREKE	porselenkareke	kuwiktionary	https://ku.wiktionary.org/wiki/porselenkareke
PORSELENKAREKÊ	porselenkarekê	kuwiktionary	https://ku.wiktionary.org/wiki/porselenkarekê
PORSELENKAREKÎ	porselenkarekî	kuwiktionary	https://ku.wiktionary.org/wiki/porselenkarekî
PORSELENKARIN	porselenkarin	kuwiktionary	https://ku.wiktionary.org/wiki/porselenkarin
PORSELENKARINAN	porselenkarinan	kuwiktionary	https://ku.wiktionary.org/wiki/porselenkarinan
PORSELENKARINE	porselenkarine	kuwiktionary	https://ku.wiktionary.org/wiki/porselenkarine
PORSELENKARINO	porselenkarino	kuwiktionary	https://ku.wiktionary.org/wiki/porselenkarino
PORSELENKARO	porselenkaro	kuwiktionary	https://ku.wiktionary.org/wiki/porselenkaro
PORSELENKARÊ	porselenkarê	kuwiktionary	https://ku.wiktionary.org/wiki/porselenkarê
PORSELENKARÊN	porselenkarên	kuwiktionary	https://ku.wiktionary.org/wiki/porselenkarên
PORSOR	porsor	kuwiktionary	https://ku.wiktionary.org/wiki/porsor
PORSORÎ	porsorî	kuwiktionary	https://ku.wiktionary.org/wiki/porsorî
PORTILÎN	portilîn	kuwiktionary	https://ku.wiktionary.org/wiki/portilîn
PORTIRAŞXANE	portiraşxane	kuwiktionary	https://ku.wiktionary.org/wiki/portiraşxane
PORTREVANÎ	portrevanî	kuwiktionary	https://ku.wiktionary.org/wiki/portrevanî
PORTUGALIYA BREZÎLYAYÊ	portugaliya Brezîlyayê	kuwiktionary	https://ku.wiktionary.org/wiki/portugaliya_Brezîlyayê
PORTUGALÎTÎ	portugalîtî	kuwiktionary	https://ku.wiktionary.org/wiki/portugalîtî
PORÇIK	porçik	kuwiktionary	https://ku.wiktionary.org/wiki/porçik
PORÊ TE KUR BE	porê te kur be	kuwiktionary	https://ku.wiktionary.org/wiki/porê_te_kur_be
POSTDANK	postdank	kuwiktionary	https://ku.wiktionary.org/wiki/postdank
POSTDANKA	postdanka	kuwiktionary	https://ku.wiktionary.org/wiki/postdanka
POSTDANKEK	postdankek	kuwiktionary	https://ku.wiktionary.org/wiki/postdankek
POSTDANKEKE	postdankeke	kuwiktionary	https://ku.wiktionary.org/wiki/postdankeke
POSTDANKEKÊ	postdankekê	kuwiktionary	https://ku.wiktionary.org/wiki/postdankekê
POSTDANKIN	postdankin	kuwiktionary	https://ku.wiktionary.org/wiki/postdankin
POSTDANKINAN	postdankinan	kuwiktionary	https://ku.wiktionary.org/wiki/postdankinan
POSTDANKÊ	postdankê	kuwiktionary	https://ku.wiktionary.org/wiki/postdankê
POSTEKARÎ	postekarî	kuwiktionary	https://ku.wiktionary.org/wiki/postekarî
POSTEKER	posteker	kuwiktionary	https://ku.wiktionary.org/wiki/posteker
POSTEKERA	postekera	kuwiktionary	https://ku.wiktionary.org/wiki/postekera
POSTEKERAN	postekeran	kuwiktionary	https://ku.wiktionary.org/wiki/postekeran
POSTEKEREK	postekerek	kuwiktionary	https://ku.wiktionary.org/wiki/postekerek
POSTEKEREKE	postekereke	kuwiktionary	https://ku.wiktionary.org/wiki/postekereke
POSTEKEREKÊ	postekerekê	kuwiktionary	https://ku.wiktionary.org/wiki/postekerekê
POSTEKEREKÎ	postekerekî	kuwiktionary	https://ku.wiktionary.org/wiki/postekerekî
POSTEKERIN	postekerin	kuwiktionary	https://ku.wiktionary.org/wiki/postekerin
POSTEKERINAN	postekerinan	kuwiktionary	https://ku.wiktionary.org/wiki/postekerinan
POSTEKERINE	postekerine	kuwiktionary	https://ku.wiktionary.org/wiki/postekerine
POSTEKERINO	postekerino	kuwiktionary	https://ku.wiktionary.org/wiki/postekerino
POSTEKERO	postekero	kuwiktionary	https://ku.wiktionary.org/wiki/postekero
POSTEKERÊ	postekerê	kuwiktionary	https://ku.wiktionary.org/wiki/postekerê
POSTEKERÊN	postekerên	kuwiktionary	https://ku.wiktionary.org/wiki/postekerên
POSTEKIRINÊ	postekirinê	kuwiktionary	https://ku.wiktionary.org/wiki/postekirinê
POSTEÇÎ	posteçî	kuwiktionary	https://ku.wiktionary.org/wiki/posteçî
POSTKIRÎ	postkirî	kuwiktionary	https://ku.wiktionary.org/wiki/postkirî
POSTÊ DEVÊ, BARÊ GÊ YE	postê devê, barê gê ye	kuwiktionary	https://ku.wiktionary.org/wiki/postê_devê,_barê_gê_ye
POTIKKIRÎ	potikkirî	kuwiktionary	https://ku.wiktionary.org/wiki/potikkirî
POTKIRIN	potkirin	kuwiktionary	https://ku.wiktionary.org/wiki/potkirin
POTKIRINA	potkirina	kuwiktionary	https://ku.wiktionary.org/wiki/potkirina
POTKIRINEK	potkirinek	kuwiktionary	https://ku.wiktionary.org/wiki/potkirinek
POTKIRINEKÊ	potkirinekê	kuwiktionary	https://ku.wiktionary.org/wiki/potkirinekê
POTKIRININ	potkirinin	kuwiktionary	https://ku.wiktionary.org/wiki/potkirinin
POTKIRINÊ	potkirinê	kuwiktionary	https://ku.wiktionary.org/wiki/potkirinê
POWERBANK	powerbank	kuwiktionary	https://ku.wiktionary.org/wiki/powerbank
POZ DERKETIN	poz derketin	kuwiktionary	https://ku.wiktionary.org/wiki/poz_derketin
POZBERÎKIRÎ	pozberîkirî	kuwiktionary	https://ku.wiktionary.org/wiki/pozberîkirî
POZBILINDKIRÎ	pozbilindkirî	kuwiktionary	https://ku.wiktionary.org/wiki/pozbilindkirî
POZBILINDÎ KIRIN	pozbilindî kirin	kuwiktionary	https://ku.wiktionary.org/wiki/pozbilindî_kirin
POZGOLIK	pozgolik	kuwiktionary	https://ku.wiktionary.org/wiki/pozgolik
POZGOLIKA	pozgolika	kuwiktionary	https://ku.wiktionary.org/wiki/pozgolika
POZGOLIKAN	pozgolikan	kuwiktionary	https://ku.wiktionary.org/wiki/pozgolikan
POZGOLIKEK	pozgolikek	kuwiktionary	https://ku.wiktionary.org/wiki/pozgolikek
POZGOLIKEKE	pozgolikeke	kuwiktionary	https://ku.wiktionary.org/wiki/pozgolikeke
POZGOLIKEKÊ	pozgolikekê	kuwiktionary	https://ku.wiktionary.org/wiki/pozgolikekê
POZGOLIKIN	pozgolikin	kuwiktionary	https://ku.wiktionary.org/wiki/pozgolikin
POZGOLIKINAN	pozgolikinan	kuwiktionary	https://ku.wiktionary.org/wiki/pozgolikinan
